MouseID,AgeInDays,Phenotyping
DO-AL-0060,484,frailty
DO-AL-0060,664,frailty
DO-AL-0060,849,frailty
DO-20-1060,142,frailty
DO-20-1060,300,frailty
DO-20-1060,484,frailty
DO-20-1060,664,frailty
DO-20-1060,849,frailty
DO-20-1060,1028,frailty
DO-20-1060,1127,frailty
DO-40-2060,143,frailty
DO-40-2060,301,frailty
DO-40-2060,485,frailty
DO-40-2060,665,frailty
DO-1D-3060,143,frailty
DO-1D-3060,301,frailty
DO-1D-3060,485,frailty
DO-1D-3060,665,frailty
DO-1D-3060,849,frailty
DO-1D-3060,1028,frailty
DO-AL-0061,142,frailty
DO-AL-0061,300,frailty
DO-AL-0061,484,frailty
DO-AL-0061,664,frailty
DO-AL-0061,849,frailty
DO-40-2061,143,frailty
DO-40-2061,301,frailty
DO-40-2061,485,frailty
DO-40-2061,665,frailty
DO-40-2061,849,frailty
DO-40-2061,1028,frailty
DO-40-2061,1127,frailty
DO-1D-3061,143,frailty
DO-1D-3061,301,frailty
DO-1D-3061,485,frailty
DO-1D-3061,665,frailty
DO-1D-3061,849,frailty
DO-2D-4061,143,frailty
DO-2D-4061,301,frailty
DO-2D-4061,485,frailty
DO-2D-4061,665,frailty
DO-AL-0062,142,frailty
DO-AL-0062,300,frailty
DO-AL-0062,484,frailty
DO-AL-0062,664,frailty
DO-20-1062,142,frailty
DO-20-1062,300,frailty
DO-20-1062,484,frailty
DO-20-1062,664,frailty
DO-20-1062,849,frailty
DO-20-1062,1028,frailty
DO-40-2062,143,frailty
DO-40-2062,301,frailty
DO-40-2062,485,frailty
DO-40-2062,665,frailty
DO-40-2062,849,frailty
DO-40-2062,1028,frailty
DO-40-2062,1127,frailty
DO-1D-3062,143,frailty
DO-1D-3062,301,frailty
DO-1D-3062,485,frailty
DO-1D-3062,665,frailty
DO-1D-3062,849,frailty
DO-1D-3062,1028,frailty
DO-2D-4062,143,frailty
DO-2D-4062,301,frailty
DO-2D-4062,485,frailty
DO-2D-4062,665,frailty
DO-2D-4062,849,frailty
DO-2D-4062,1028,frailty
DO-2D-4062,1127,frailty
DO-AL-0063,142,frailty
DO-AL-0063,300,frailty
DO-AL-0063,484,frailty
DO-AL-0063,664,frailty
DO-20-1063,142,frailty
DO-20-1063,300,frailty
DO-20-1063,484,frailty
DO-20-1063,664,frailty
DO-20-1063,849,frailty
DO-20-1063,1028,frailty
DO-40-2063,143,frailty
DO-40-2063,301,frailty
DO-40-2063,485,frailty
DO-40-2063,665,frailty
DO-40-2063,849,frailty
DO-1D-3063,143,frailty
DO-1D-3063,301,frailty
DO-1D-3063,485,frailty
DO-1D-3063,665,frailty
DO-1D-3063,849,frailty
DO-2D-4063,143,frailty
DO-2D-4063,301,frailty
DO-2D-4063,485,frailty
DO-2D-4063,665,frailty
DO-AL-0064,142,frailty
DO-AL-0064,300,frailty
DO-AL-0064,484,frailty
DO-20-1064,142,frailty
DO-20-1064,300,frailty
DO-20-1064,484,frailty
DO-20-1064,664,frailty
DO-20-1064,849,frailty
DO-20-1064,1028,frailty
DO-20-1064,1127,frailty
DO-40-2064,143,frailty
DO-40-2064,301,frailty
DO-40-2064,485,frailty
DO-40-2064,665,frailty
DO-40-2064,849,frailty
DO-1D-3064,143,frailty
DO-1D-3064,301,frailty
DO-1D-3064,485,frailty
DO-2D-4064,143,frailty
DO-2D-4064,301,frailty
DO-2D-4064,485,frailty
DO-2D-4064,665,frailty
DO-2D-4064,849,frailty
DO-2D-4064,1028,frailty
DO-2D-4064,1127,frailty
DO-AL-0065,147,frailty
DO-AL-0065,300,frailty
DO-AL-0065,477,frailty
DO-20-1065,147,frailty
DO-20-1065,300,frailty
DO-20-1065,477,frailty
DO-20-1065,657,frailty
DO-20-1065,840,frailty
DO-20-1065,1028,frailty
DO-20-1065,1127,frailty
DO-40-2065,147,frailty
DO-40-2065,300,frailty
DO-40-2065,477,frailty
DO-40-2065,657,frailty
DO-40-2065,840,frailty
DO-40-2065,1028,frailty
DO-40-2065,1127,frailty
DO-1D-3065,148,frailty
DO-1D-3065,301,frailty
DO-1D-3065,479,frailty
DO-1D-3065,658,frailty
DO-2D-4065,148,frailty
DO-2D-4065,301,frailty
DO-2D-4065,479,frailty
DO-AL-0066,147,frailty
DO-AL-0066,300,frailty
DO-AL-0066,477,frailty
DO-AL-0066,657,frailty
DO-AL-0066,840,frailty
DO-AL-0066,1028,frailty
DO-20-1066,147,frailty
DO-20-1066,300,frailty
DO-20-1066,477,frailty
DO-20-1066,657,frailty
DO-20-1066,840,frailty
DO-20-1066,1028,frailty
DO-20-1066,1127,frailty
DO-40-2066,147,frailty
DO-40-2066,300,frailty
DO-40-2066,477,frailty
DO-40-2066,657,frailty
DO-40-2066,840,frailty
DO-40-2066,1028,frailty
DO-40-2066,1127,frailty
DO-1D-3066,148,frailty
DO-1D-3066,301,frailty
DO-1D-3066,479,frailty
DO-1D-3066,658,frailty
DO-1D-3066,840,frailty
DO-2D-4066,148,frailty
DO-2D-4066,301,frailty
DO-2D-4066,479,frailty
DO-AL-0067,147,frailty
DO-AL-0067,300,frailty
DO-AL-0067,477,frailty
DO-20-1067,154,frailty
DO-20-1067,307,frailty
DO-20-1067,484,frailty
DO-20-1067,664,frailty
DO-20-1067,847,frailty
DO-20-1067,1035,frailty
DO-20-1067,1134,frailty
DO-40-2067,147,frailty
DO-40-2067,300,frailty
DO-40-2067,477,frailty
DO-40-2067,657,frailty
DO-40-2067,840,frailty
DO-40-2067,1028,frailty
DO-40-2067,1127,frailty
DO-1D-3067,148,frailty
DO-1D-3067,301,frailty
DO-2D-4067,148,frailty
DO-2D-4067,301,frailty
DO-2D-4067,479,frailty
DO-AL-0068,147,frailty
DO-AL-0068,300,frailty
DO-AL-0068,477,frailty
DO-AL-0068,657,frailty
DO-AL-0068,840,frailty
DO-20-1068,154,frailty
DO-20-1068,307,frailty
DO-20-1068,484,frailty
DO-20-1068,664,frailty
DO-40-2068,147,frailty
DO-40-2068,300,frailty
DO-40-2068,477,frailty
DO-40-2068,657,frailty
DO-40-2068,840,frailty
DO-40-2068,1028,frailty
DO-1D-3068,148,frailty
DO-1D-3068,301,frailty
DO-1D-3068,479,frailty
DO-1D-3068,658,frailty
DO-2D-4068,148,frailty
DO-2D-4068,301,frailty
DO-2D-4068,479,frailty
DO-AL-0069,147,frailty
DO-AL-0069,300,frailty
DO-AL-0069,477,frailty
DO-AL-0069,657,frailty
DO-20-1069,154,frailty
DO-20-1069,307,frailty
DO-20-1069,484,frailty
DO-20-1069,664,frailty
DO-20-1069,847,frailty
DO-20-1069,1035,frailty
DO-20-1069,1134,frailty
DO-40-2069,147,frailty
DO-40-2069,300,frailty
DO-40-2069,477,frailty
DO-40-2069,657,frailty
DO-40-2069,840,frailty
DO-40-2069,1028,frailty
DO-1D-3069,148,frailty
DO-1D-3069,301,frailty
DO-1D-3069,479,frailty
DO-1D-3069,658,frailty
DO-2D-4069,148,frailty
DO-2D-4069,301,frailty
DO-2D-4069,479,frailty
DO-2D-4069,658,frailty
DO-AL-0070,147,frailty
DO-AL-0070,300,frailty
DO-AL-0070,477,frailty
DO-20-1070,154,frailty
DO-20-1070,307,frailty
DO-20-1070,484,frailty
DO-20-1070,664,frailty
DO-40-2070,147,frailty
DO-40-2070,300,frailty
DO-40-2070,477,frailty
DO-40-2070,657,frailty
DO-40-2070,840,frailty
DO-40-2070,1028,frailty
DO-40-2070,1127,frailty
DO-1D-3070,148,frailty
DO-1D-3070,301,frailty
DO-1D-3070,479,frailty
DO-2D-4070,148,frailty
DO-2D-4070,301,frailty
DO-2D-4070,479,frailty
DO-AL-0071,147,frailty
DO-AL-0071,300,frailty
DO-AL-0071,477,frailty
DO-AL-0071,657,frailty
DO-AL-0071,840,frailty
DO-20-1071,154,frailty
DO-20-1071,307,frailty
DO-20-1071,484,frailty
DO-20-1071,664,frailty
DO-20-1071,847,frailty
DO-20-1071,1035,frailty
DO-20-1071,1134,frailty
DO-40-2071,147,frailty
DO-40-2071,300,frailty
DO-40-2071,477,frailty
DO-40-2071,657,frailty
DO-1D-3071,148,frailty
DO-1D-3071,301,frailty
DO-1D-3071,479,frailty
DO-1D-3071,658,frailty
DO-1D-3071,840,frailty
DO-2D-4071,148,frailty
DO-2D-4071,301,frailty
DO-2D-4071,479,frailty
DO-2D-4071,658,frailty
DO-2D-4071,840,frailty
DO-AL-0072,147,frailty
DO-AL-0072,300,frailty
DO-AL-0072,477,frailty
DO-AL-0072,657,frailty
DO-20-1072,154,frailty
DO-20-1072,307,frailty
DO-20-1072,484,frailty
DO-20-1072,664,frailty
DO-40-2072,147,frailty
DO-40-2072,300,frailty
DO-40-2072,477,frailty
DO-40-2072,657,frailty
DO-40-2072,840,frailty
DO-1D-3072,148,frailty
DO-1D-3072,301,frailty
DO-1D-3072,479,frailty
DO-1D-3072,658,frailty
DO-1D-3072,840,frailty
DO-1D-3072,1028,frailty
DO-1D-3072,1127,frailty
DO-2D-4072,148,frailty
DO-2D-4072,301,frailty
DO-2D-4072,479,frailty
DO-2D-4072,658,frailty
DO-2D-4072,840,frailty
DO-2D-4072,1028,frailty
DO-2D-4072,1127,frailty
DO-AL-0073,147,frailty
DO-AL-0073,300,frailty
DO-20-1073,154,frailty
DO-20-1073,307,frailty
DO-40-2073,148,frailty
DO-40-2073,301,frailty
DO-40-2073,479,frailty
DO-40-2073,658,frailty
DO-40-2073,840,frailty
DO-40-2073,1028,frailty
DO-40-2073,1127,frailty
DO-1D-3073,148,frailty
DO-1D-3073,301,frailty
DO-1D-3073,479,frailty
DO-1D-3073,658,frailty
DO-1D-3073,840,frailty
DO-2D-4073,148,frailty
DO-AL-0074,147,frailty
DO-AL-0074,300,frailty
DO-AL-0074,477,frailty
DO-AL-0074,657,frailty
DO-20-1074,154,frailty
DO-20-1074,307,frailty
DO-20-1074,484,frailty
DO-20-1074,664,frailty
DO-20-1074,847,frailty
DO-20-1074,1035,frailty
DO-20-1074,1134,frailty
DO-40-2074,148,frailty
DO-40-2074,301,frailty
DO-40-2074,479,frailty
DO-40-2074,658,frailty
DO-1D-3074,148,frailty
DO-1D-3074,301,frailty
DO-1D-3074,479,frailty
DO-1D-3074,658,frailty
DO-1D-3074,840,frailty
DO-1D-3074,1028,frailty
DO-1D-3074,1127,frailty
DO-2D-4074,148,frailty
DO-2D-4074,301,frailty
DO-2D-4074,479,frailty
DO-2D-4074,658,frailty
DO-AL-0075,147,frailty
DO-AL-0075,300,frailty
DO-AL-0075,477,frailty
DO-AL-0075,657,frailty
DO-20-1075,154,frailty
DO-20-1075,307,frailty
DO-20-1075,484,frailty
DO-20-1075,664,frailty
DO-20-1075,847,frailty
DO-40-2075,148,frailty
DO-40-2075,301,frailty
DO-40-2075,479,frailty
DO-40-2075,658,frailty
DO-40-2075,840,frailty
DO-1D-3075,148,frailty
DO-1D-3075,301,frailty
DO-1D-3075,479,frailty
DO-1D-3075,658,frailty
DO-1D-3075,840,frailty
DO-1D-3075,1028,frailty
DO-2D-4075,148,frailty
DO-2D-4075,301,frailty
DO-2D-4075,479,frailty
DO-2D-4075,658,frailty
DO-2D-4075,840,frailty
DO-AL-0076,147,frailty
DO-AL-0076,300,frailty
DO-AL-0076,477,frailty
DO-AL-0076,657,frailty
DO-20-1076,154,frailty
DO-20-1076,307,frailty
DO-40-2076,148,frailty
DO-40-2076,301,frailty
DO-40-2076,479,frailty
DO-40-2076,658,frailty
DO-1D-3076,148,frailty
DO-1D-3076,301,frailty
DO-1D-3076,479,frailty
DO-1D-3076,658,frailty
DO-1D-3076,840,frailty
DO-2D-4076,148,frailty
DO-AL-0077,147,frailty
DO-AL-0077,300,frailty
DO-AL-0077,477,frailty
DO-AL-0077,657,frailty
DO-AL-0077,840,frailty
DO-20-1077,154,frailty
DO-20-1077,307,frailty
DO-20-1077,484,frailty
DO-20-1077,664,frailty
DO-20-1077,847,frailty
DO-40-2077,148,frailty
DO-40-2077,301,frailty
DO-40-2077,479,frailty
DO-40-2077,658,frailty
DO-40-2077,840,frailty
DO-40-2077,1028,frailty
DO-40-2077,1127,frailty
DO-1D-3077,148,frailty
DO-1D-3077,301,frailty
DO-1D-3077,479,frailty
DO-2D-4077,148,frailty
DO-2D-4077,301,frailty
DO-2D-4077,479,frailty
DO-2D-4077,658,frailty
DO-AL-0078,147,frailty
DO-AL-0078,300,frailty
DO-AL-0078,477,frailty
DO-AL-0078,657,frailty
DO-AL-0078,840,frailty
DO-20-1078,154,frailty
DO-20-1078,307,frailty
DO-20-1078,484,frailty
DO-20-1078,664,frailty
DO-20-1078,847,frailty
DO-20-1078,1035,frailty
DO-40-2078,148,frailty
DO-40-2078,301,frailty
DO-40-2078,479,frailty
DO-40-2078,658,frailty
DO-40-2078,840,frailty
DO-40-2078,1028,frailty
DO-40-2078,1127,frailty
DO-1D-3078,148,frailty
DO-2D-4078,148,frailty
DO-AL-0079,147,frailty
DO-AL-0079,300,frailty
DO-AL-0079,477,frailty
DO-AL-0079,657,frailty
DO-AL-0079,840,frailty
DO-20-1079,154,frailty
DO-20-1079,307,frailty
DO-20-1079,484,frailty
DO-20-1079,664,frailty
DO-20-1079,847,frailty
DO-40-2079,148,frailty
DO-40-2079,301,frailty
DO-1D-3079,148,frailty
DO-1D-3079,301,frailty
DO-2D-4079,148,frailty
DO-2D-4079,301,frailty
DO-2D-4079,479,frailty
DO-2D-4079,658,frailty
DO-2D-4079,840,frailty
DO-2D-4079,1028,frailty
DO-2D-4079,1127,frailty
DO-AL-0080,147,frailty
DO-AL-0080,300,frailty
DO-AL-0080,477,frailty
DO-AL-0080,657,frailty
DO-20-1080,154,frailty
DO-20-1080,307,frailty
DO-20-1080,484,frailty
DO-1D-3080,148,frailty
DO-1D-3080,301,frailty
DO-1D-3080,479,frailty
DO-1D-3080,658,frailty
DO-2D-4080,148,frailty
DO-2D-4080,301,frailty
DO-2D-4080,479,frailty
DO-2D-4080,658,frailty
DO-AL-0081,155,frailty
DO-AL-0081,300,frailty
DO-AL-0081,484,frailty
DO-AL-0081,664,frailty
DO-20-1081,155,frailty
DO-20-1081,300,frailty
DO-20-1081,484,frailty
DO-20-1081,664,frailty
DO-40-2081,155,frailty
DO-40-2081,300,frailty
DO-40-2081,484,frailty
DO-40-2081,664,frailty
DO-40-2081,849,frailty
DO-40-2081,1028,frailty
DO-40-2081,1120,frailty
DO-1D-3081,156,frailty
DO-2D-4081,149,frailty
DO-2D-4081,294,frailty
DO-2D-4081,478,frailty
DO-2D-4081,658,frailty
DO-AL-0082,155,frailty
DO-AL-0082,300,frailty
DO-AL-0082,484,frailty
DO-20-1082,155,frailty
DO-20-1082,300,frailty
DO-20-1082,484,frailty
DO-20-1082,664,frailty
DO-20-1082,849,frailty
DO-20-1082,1028,frailty
DO-40-2082,155,frailty
DO-40-2082,300,frailty
DO-40-2082,484,frailty
DO-1D-3082,156,frailty
DO-1D-3082,301,frailty
DO-1D-3082,485,frailty
DO-2D-4082,149,frailty
DO-2D-4082,294,frailty
DO-2D-4082,478,frailty
DO-2D-4082,658,frailty
DO-AL-0083,155,frailty
DO-AL-0083,300,frailty
DO-AL-0083,484,frailty
DO-AL-0083,664,frailty
DO-20-1083,155,frailty
DO-20-1083,300,frailty
DO-20-1083,484,frailty
DO-40-2083,155,frailty
DO-40-2083,300,frailty
DO-40-2083,484,frailty
DO-40-2083,664,frailty
DO-1D-3083,156,frailty
DO-1D-3083,301,frailty
DO-1D-3083,485,frailty
DO-1D-3083,665,frailty
DO-1D-3083,849,frailty
DO-2D-4083,149,frailty
DO-2D-4083,294,frailty
DO-2D-4083,478,frailty
DO-2D-4083,658,frailty
DO-2D-4083,842,frailty
DO-2D-4083,1021,frailty
DO-2D-4083,1113,frailty
DO-AL-0084,155,frailty
DO-AL-0084,300,frailty
DO-AL-0084,484,frailty
DO-AL-0084,664,frailty
DO-20-1084,155,frailty
DO-20-1084,300,frailty
DO-20-1084,484,frailty
DO-20-1084,664,frailty
DO-40-2084,155,frailty
DO-40-2084,300,frailty
DO-40-2084,484,frailty
DO-40-2084,664,frailty
DO-1D-3084,156,frailty
DO-1D-3084,301,frailty
DO-1D-3084,485,frailty
DO-1D-3084,665,frailty
DO-1D-3084,849,frailty
DO-1D-3084,1028,frailty
DO-1D-3084,1120,frailty
DO-2D-4084,149,frailty
DO-2D-4084,294,frailty
DO-2D-4084,478,frailty
DO-2D-4084,658,frailty
DO-2D-4084,842,frailty
DO-2D-4084,1021,frailty
DO-2D-4084,1113,frailty
DO-AL-0085,155,frailty
DO-AL-0085,300,frailty
DO-AL-0085,484,frailty
DO-AL-0085,664,frailty
DO-20-1085,155,frailty
DO-40-2085,155,frailty
DO-40-2085,300,frailty
DO-40-2085,484,frailty
DO-40-2085,664,frailty
DO-40-2085,849,frailty
DO-40-2085,1028,frailty
DO-1D-3085,156,frailty
DO-1D-3085,301,frailty
DO-1D-3085,485,frailty
DO-2D-4085,149,frailty
DO-2D-4085,294,frailty
DO-2D-4085,478,frailty
DO-2D-4085,658,frailty
DO-2D-4085,842,frailty
DO-2D-4085,1021,frailty
DO-20-1086,155,frailty
DO-20-1086,300,frailty
DO-20-1086,484,frailty
DO-20-1086,664,frailty
DO-40-2086,155,frailty
DO-40-2086,300,frailty
DO-40-2086,484,frailty
DO-40-2086,664,frailty
DO-1D-3086,156,frailty
DO-2D-4086,149,frailty
DO-2D-4086,294,frailty
DO-2D-4086,478,frailty
DO-2D-4086,658,frailty
DO-2D-4086,842,frailty
DO-AL-0087,155,frailty
DO-AL-0087,300,frailty
DO-AL-0087,484,frailty
DO-20-1087,155,frailty
DO-20-1087,300,frailty
DO-20-1087,484,frailty
DO-20-1087,664,frailty
DO-20-1087,849,frailty
DO-20-1087,1028,frailty
DO-20-1087,1120,frailty
DO-40-2087,155,frailty
DO-40-2087,300,frailty
DO-40-2087,484,frailty
DO-40-2087,664,frailty
DO-40-2087,849,frailty
DO-40-2087,1028,frailty
DO-40-2087,1120,frailty
DO-1D-3087,156,frailty
DO-1D-3087,301,frailty
DO-1D-3087,485,frailty
DO-1D-3087,665,frailty
DO-1D-3087,849,frailty
DO-2D-4087,149,frailty
DO-2D-4087,294,frailty
DO-2D-4087,478,frailty
DO-2D-4087,658,frailty
DO-AL-0088,155,frailty
DO-AL-0088,300,frailty
DO-AL-0088,484,frailty
DO-AL-0088,664,frailty
DO-20-1088,155,frailty
DO-20-1088,300,frailty
DO-20-1088,484,frailty
DO-20-1088,664,frailty
DO-20-1088,849,frailty
DO-40-2088,155,frailty
DO-40-2088,300,frailty
DO-40-2088,484,frailty
DO-40-2088,664,frailty
DO-40-2088,849,frailty
DO-40-2088,1028,frailty
DO-40-2088,1120,frailty
DO-1D-3088,156,frailty
DO-1D-3088,301,frailty
DO-2D-4088,149,frailty
DO-2D-4088,294,frailty
DO-AL-0089,155,frailty
DO-AL-0089,300,frailty
DO-20-1089,155,frailty
DO-20-1089,300,frailty
DO-20-1089,484,frailty
DO-20-1089,664,frailty
DO-40-2089,156,frailty
DO-40-2089,301,frailty
DO-1D-3089,156,frailty
DO-1D-3089,301,frailty
DO-1D-3089,485,frailty
DO-1D-3089,665,frailty
DO-2D-4089,156,frailty
DO-2D-4089,301,frailty
DO-2D-4089,485,frailty
DO-2D-4089,665,frailty
DO-2D-4089,849,frailty
DO-AL-0090,155,frailty
DO-AL-0090,300,frailty
DO-AL-0090,484,frailty
DO-AL-0090,664,frailty
DO-AL-0090,849,frailty
DO-20-1090,155,frailty
DO-20-1090,300,frailty
DO-20-1090,484,frailty
DO-20-1090,664,frailty
DO-20-1090,849,frailty
DO-40-2090,156,frailty
DO-40-2090,301,frailty
DO-40-2090,485,frailty
DO-40-2090,665,frailty
DO-40-2090,849,frailty
DO-40-2090,1028,frailty
DO-1D-3090,156,frailty
DO-1D-3090,301,frailty
DO-1D-3090,485,frailty
DO-1D-3090,665,frailty
DO-1D-3090,849,frailty
DO-2D-4090,156,frailty
DO-2D-4090,301,frailty
DO-2D-4090,485,frailty
DO-2D-4090,665,frailty
DO-2D-4090,849,frailty
DO-2D-4090,1028,frailty
DO-AL-0091,155,frailty
DO-AL-0091,300,frailty
DO-AL-0091,484,frailty
DO-AL-0091,664,frailty
DO-AL-0091,849,frailty
DO-20-1091,155,frailty
DO-20-1091,300,frailty
DO-20-1091,484,frailty
DO-40-2091,156,frailty
DO-40-2091,301,frailty
DO-40-2091,485,frailty
DO-40-2091,665,frailty
DO-1D-3091,156,frailty
DO-1D-3091,301,frailty
DO-1D-3091,485,frailty
DO-1D-3091,665,frailty
DO-1D-3091,849,frailty
DO-2D-4091,156,frailty
DO-2D-4091,301,frailty
DO-2D-4091,485,frailty
DO-2D-4091,665,frailty
DO-AL-0092,155,frailty
DO-AL-0092,300,frailty
DO-AL-0092,484,frailty
DO-AL-0092,664,frailty
DO-AL-0092,849,frailty
DO-20-1092,155,frailty
DO-20-1092,300,frailty
DO-40-2092,156,frailty
DO-40-2092,301,frailty
DO-40-2092,485,frailty
DO-40-2092,665,frailty
DO-40-2092,849,frailty
DO-40-2092,1028,frailty
DO-40-2092,1120,frailty
DO-1D-3092,156,frailty
DO-1D-3092,301,frailty
DO-1D-3092,485,frailty
DO-1D-3092,665,frailty
DO-1D-3092,849,frailty
DO-1D-3092,1028,frailty
DO-1D-3092,1120,frailty
DO-2D-4092,156,frailty
DO-2D-4092,301,frailty
DO-2D-4092,485,frailty
DO-2D-4092,665,frailty
DO-2D-4092,849,frailty
DO-2D-4092,1028,frailty
DO-2D-4092,1120,frailty
DO-AL-0093,155,frailty
DO-AL-0093,300,frailty
DO-20-1093,155,frailty
DO-20-1093,300,frailty
DO-20-1093,484,frailty
DO-20-1093,664,frailty
DO-20-1093,849,frailty
DO-40-2093,156,frailty
DO-40-2093,301,frailty
DO-40-2093,485,frailty
DO-40-2093,665,frailty
DO-1D-3093,156,frailty
DO-1D-3093,301,frailty
DO-1D-3093,485,frailty
DO-1D-3093,665,frailty
DO-1D-3093,849,frailty
DO-2D-4093,156,frailty
DO-2D-4093,301,frailty
DO-2D-4093,485,frailty
DO-AL-0094,155,frailty
DO-AL-0094,300,frailty
DO-AL-0094,484,frailty
DO-AL-0094,664,frailty
DO-20-1094,155,frailty
DO-20-1094,300,frailty
DO-20-1094,484,frailty
DO-20-1094,664,frailty
DO-20-1094,849,frailty
DO-40-2094,156,frailty
DO-40-2094,301,frailty
DO-40-2094,485,frailty
DO-40-2094,665,frailty
DO-40-2094,849,frailty
DO-40-2094,1028,frailty
DO-40-2094,1120,frailty
DO-1D-3094,156,frailty
DO-1D-3094,301,frailty
DO-1D-3094,485,frailty
DO-1D-3094,665,frailty
DO-1D-3094,849,frailty
DO-2D-4094,149,frailty
DO-2D-4094,294,frailty
DO-2D-4094,478,frailty
DO-2D-4094,658,frailty
DO-AL-0095,155,frailty
DO-AL-0095,300,frailty
DO-AL-0095,484,frailty
DO-20-1095,155,frailty
DO-40-2095,156,frailty
DO-40-2095,301,frailty
DO-40-2095,485,frailty
DO-40-2095,665,frailty
DO-40-2095,849,frailty
DO-1D-3095,156,frailty
DO-1D-3095,301,frailty
DO-1D-3095,485,frailty
DO-1D-3095,665,frailty
DO-1D-3095,849,frailty
DO-2D-4095,149,frailty
DO-AL-0096,155,frailty
DO-AL-0096,300,frailty
DO-AL-0096,484,frailty
DO-20-1096,155,frailty
DO-20-1096,300,frailty
DO-20-1096,484,frailty
DO-40-2096,156,frailty
DO-40-2096,301,frailty
DO-40-2096,485,frailty
DO-40-2096,665,frailty
DO-40-2096,849,frailty
DO-1D-3096,156,frailty
DO-1D-3096,301,frailty
DO-1D-3096,485,frailty
DO-1D-3096,665,frailty
DO-2D-4096,156,frailty
DO-2D-4096,301,frailty
DO-2D-4096,485,frailty
DO-2D-4096,665,frailty
DO-AL-0097,141,frailty
DO-AL-0097,300,frailty
DO-AL-0097,485,frailty
DO-AL-0097,664,frailty
DO-AL-0097,848,frailty
DO-AL-0097,1030,frailty
DO-20-1097,141,frailty
DO-20-1097,300,frailty
DO-20-1097,485,frailty
DO-20-1097,664,frailty
DO-20-1097,848,frailty
DO-20-1097,1030,frailty
DO-20-1097,1115,frailty
DO-40-2097,141,frailty
DO-40-2097,300,frailty
DO-40-2097,485,frailty
DO-40-2097,664,frailty
DO-40-2097,848,frailty
DO-40-2097,1030,frailty
DO-1D-3097,142,frailty
DO-1D-3097,301,frailty
DO-1D-3097,485,frailty
DO-1D-3097,665,frailty
DO-2D-4097,142,frailty
DO-2D-4097,301,frailty
DO-2D-4097,485,frailty
DO-2D-4097,665,frailty
DO-2D-4097,849,frailty
DO-2D-4097,1030,frailty
DO-AL-0098,141,frailty
DO-AL-0098,300,frailty
DO-AL-0098,485,frailty
DO-AL-0098,664,frailty
DO-AL-0098,848,frailty
DO-20-1098,141,frailty
DO-20-1098,300,frailty
DO-20-1098,485,frailty
DO-20-1098,664,frailty
DO-20-1098,848,frailty
DO-20-1098,1030,frailty
DO-1D-3098,142,frailty
DO-1D-3098,301,frailty
DO-1D-3098,485,frailty
DO-1D-3098,665,frailty
DO-2D-4098,142,frailty
DO-2D-4098,301,frailty
DO-2D-4098,485,frailty
DO-2D-4098,665,frailty
DO-AL-0099,141,frailty
DO-AL-0099,300,frailty
DO-AL-0099,485,frailty
DO-20-1099,141,frailty
DO-20-1099,300,frailty
DO-20-1099,485,frailty
DO-20-1099,664,frailty
DO-20-1099,848,frailty
DO-40-2099,141,frailty
DO-40-2099,300,frailty
DO-40-2099,485,frailty
DO-40-2099,664,frailty
DO-40-2099,848,frailty
DO-40-2099,1030,frailty
DO-40-2099,1115,frailty
DO-1D-3099,142,frailty
DO-1D-3099,301,frailty
DO-2D-4099,142,frailty
DO-2D-4099,301,frailty
DO-2D-4099,485,frailty
DO-2D-4099,665,frailty
DO-2D-4099,849,frailty
DO-2D-4099,1030,frailty
DO-AL-0100,141,frailty
DO-AL-0100,300,frailty
DO-AL-0100,485,frailty
DO-20-1100,141,frailty
DO-20-1100,300,frailty
DO-20-1100,485,frailty
DO-20-1100,664,frailty
DO-20-1100,848,frailty
DO-20-1100,1030,frailty
DO-40-2100,141,frailty
DO-40-2100,300,frailty
DO-40-2100,485,frailty
DO-40-2100,664,frailty
DO-1D-3100,142,frailty
DO-1D-3100,301,frailty
DO-1D-3100,485,frailty
DO-2D-4100,142,frailty
DO-2D-4100,301,frailty
DO-2D-4100,485,frailty
DO-2D-4100,665,frailty
DO-AL-0101,141,frailty
DO-AL-0101,300,frailty
DO-AL-0101,485,frailty
DO-20-1101,141,frailty
DO-20-1101,300,frailty
DO-20-1101,485,frailty
DO-20-1101,664,frailty
DO-20-1101,848,frailty
DO-20-1101,1030,frailty
